532	64
533	64
534	64
535	64
521	65
522	65
523	65
524	65
525	65
531	65
532	65
533	65
534	65
535	65
521	66
522	66
523	66
524	66
525	66
531	66
532	66
533	66
534	66
535	66
521	67
522	67
523	67
524	67
525	67
531	67
532	67
533	67
534	67
535	67
521	68
522	68
523	68
524	68
525	68
531	68
532	68
533	68
534	68
535	68
521	69
522	69
523	69
524	69
525	69
531	69
532	69
533	69
534	69
535	69
521	70
522	70
523	70
524	70
525	70
531	70
532	70
533	70
534	70
535	70
521	71
522	71
523	71
524	71
525	71
531	71
532	71
533	71
534	71
535	71
521	72
522	72
523	72
524	72
525	72
531	72
532	72
533	72
534	72
535	72
521	73
522	73
523	73
524	73
525	73
531	73
532	73
533	73
534	73
535	73
521	74
522	74
523	74
524	74
525	74
531	74
532	74
533	74
534	74
535	74
521	75
522	75
523	75
524	75
525	75
531	75
532	75
533	75
534	75
535	75
521	76
522	76
523	76
524	76
525	76
531	76
532	76
533	76
534	76
535	76
521	77
522	77
523	77
524	77
525	77
531	77
532	77
533	77
534	77
535	77
521	78
522	78
523	78
524	78
525	78
531	78
532	78
533	78
534	78
535	78
521	79
522	79
523	79
524	79
525	79
531	79
532	79
533	79
534	79
535	79
521	80
522	80
523	80
524	80
525	80
531	80
532	80
533	80
534	80
535	80
521	81
522	81
523	81
524	81
525	81
531	81
532	81
533	81
534	81
535	81
521	82
522	82
523	82
524	82
525	82
531	82
532	82
533	82
534	82
535	82
521	83
522	83
523	83
524	83
525	83
531	83
532	83
533	83
534	83
535	83
521	84
522	84
523	84
524	84
525	84
531	84
532	84
533	84
534	84
535	84
521	85
522	85
523	85
524	85
525	85
531	85
532	85
533	85
534	85
535	85
521	86
522	86
523	86
524	86
525	86
531	86
532	86
533	86
534	86
535	86
521	87
522	87
523	87
524	87
525	87
531	87
532	87
533	87
534	87
535	87
521	88
522	88
523	88
524	88
525	88
531	88
532	88
533	88
534	88
535	88
521	89
522	89
523	89
524	89
525	89
531	89
532	89
533	89
534	89
535	89
521	90
522	90
523	90
524	90
525	90
531	90
532	90
533	90
534	90
535	90
521	91
522	91
523	91
524	91
525	91
531	91
532	91
533	91
534	91
535	91
521	92
522	92
523	92
524	92
525	92
531	92
532	92
533	92
534	92
535	92
521	93
522	93
523	93
524	93
525	93
531	93
532	93
533	93
534	93
535	93
521	94
522	94
523	94
524	94
525	94
531	94
532	94
533	94
534	94
535	94
521	95
522	95
523	95
524	95
525	95
531	95
532	95
533	95
534	95
535	95
521	96
522	96
523	96
524	96
525	96
531	96
532	96
533	96
534	96
535	96
521	97
522	97
523	97
524	97
525	97
531	97
532	97
533	97
534	97
535	97
521	98
522	98
523	98
524	98
525	98
531	98
532	98
533	98
534	98
535	98
521	99
522	99
523	99
524	99
525	99
531	99
532	99
533	99
534	99
535	99
521	100
522	100
523	100
524	100
525	100
531	100
532	100
533	100
534	100
535	100
521	101
522	101
523	101
524	101
525	101
531	101
532	101
533	101
534	101
535	101
521	102
522	102
523	102
524	102
525	102
531	102
532	102
533	102
534	102
535	102
521	103
522	103
523	103
524	103
525	103
531	103
532	103
533	103
534	103
535	103
521	104
522	104
523	104
524	104
525	104
531	104
532	104
533	104
534	104
535	104
521	105
522	105
523	105
524	105
525	105
531	105
532	105
533	105
534	105
535	105
521	106
522	106
523	106
524	106
525	106
531	106
532	106
533	106
534	106
535	106
521	107
522	107
523	107
524	107
525	107
531	107
532	107
533	107
534	107
535	107
521	108
522	108
523	108
524	108
525	108
531	108
532	108
533	108
534	108
535	108
521	109
522	109
523	109
524	109
525	109
531	109
532	109
533	109
534	109
535	109
521	110
522	110
523	110
524	110
525	110
531	110
532	110
533	110
534	110
535	110
521	111
522	111
523	111
524	111
525	111
531	111
532	111
533	111
534	111
535	111
521	112
522	112
523	112
524	112
525	112
531	112
532	112
533	112
534	112
535	112
521	113
522	113
523	113
524	113
525	113
531	113
532	113
533	113
534	113
535	113
521	114
522	114
523	114
524	114
525	114
531	114
532	114
533	114
534	114
535	114
521	115
522	115
523	115
524	115
525	115
531	115
532	115
533	115
534	115
535	115
521	116
522	116
523	116
524	116
525	116
531	116
532	116
533	116
534	116
535	116
521	117
522	117
523	117
524	117
525	117
531	117
532	117
533	117
534	117
535	117
521	118
522	118
523	118
524	118
525	118
531	118
532	118
533	118
534	118
535	118
521	119
522	119
523	119
524	119
525	119
531	119
532	119
533	119
534	119
535	119
521	120
522	120
523	120
524	120
525	120
531	120
532	120
533	120
534	120
535	120
521	121
522	121
523	121
524	121
525	121
531	121
532	121
533	121
534	121
535	121
521	122
522	122
523	122
524	122
525	122
531	122
532	122
533	122
534	122
535	122
521	123
522	123
523	123
524	123
525	123
531	123
532	123
533	123
534	123
535	123
521	124
522	124
523	124
524	124
525	124
531	124
532	124
533	124
534	124
535	124
521	125
522	125
523	125
524	125
525	125
531	125
532	125
533	125
534	125
535	125
521	126
522	126
523	126
524	126
525	126
531	126
532	126
533	126
534	126
535	126
521	127
522	127
523	127
524	127
525	127
531	127
532	127
533	127
534	127
535	127
521	128
522	128
523	128
524	128
525	128
531	128
532	128
533	128
534	128
535	128
521	129
522	129
523	129
524	129
525	129
531	129
532	129
533	129
534	129
535	129
521	130
522	130
523	130
524	130
525	130
531	130
532	130
533	130
534	130
535	130
521	131
522	131
523	131
524	131
525	131
531	131
532	131
533	131
534	131
535	131
521	132
522	132
523	132
524	132
525	132
531	132
532	132
533	132
534	132
535	132
521	133
522	133
523	133
524	133
525	133
531	133
532	133
533	133
534	133
535	133
521	134
522	134
523	134
524	134
525	134
531	134
532	134
533	134
534	134
535	134
521	135
522	135
523	135
524	135
525	135
531	135
532	135
533	135
534	135
535	135
521	136
522	136
523	136
524	136
525	136
531	136
532	136
533	136
534	136
535	136
521	137
522	137
523	137
524	137
525	137
531	137
532	137
533	137
534	137
535	137
521	138
522	138
523	138
524	138
525	138
531	138
532	138
533	138
534	138
535	138
521	139
522	139
523	139
524	139
525	139
531	139
532	139
533	139
534	139
535	139
521	140
522	140
523	140
524	140
525	140
531	140
532	140
533	140
534	140
535	140
521	141
522	141
523	141
524	141
525	141
531	141
532	141
533	141
534	141
535	141
521	142
522	142
523	142
524	142
525	142
531	142
532	142
533	142
534	142
535	142
521	143
522	143
523	143
524	143
525	143
531	143
532	143
533	143
534	143
535	143
521	144
522	144
523	144
524	144
525	144
531	144
532	144
533	144
534	144
535	144
521	145
522	145
523	145
524	145
525	145
531	145
532	145
533	145
534	145
535	145
521	146
522	146
523	146
524	146
525	146
531	146
532	146
533	146
534	146
535	146
521	147
522	147
523	147
524	147
525	147
531	147
532	147
533	147
534	147
535	147
521	148
522	148
523	148
524	148
525	148
531	148
532	148
533	148
534	148
535	148
521	149
522	149
523	149
524	149
525	149
531	149
532	149
533	149
534	149
535	149
521	150
522	150
523	150
524	150
525	150
531	150
532	150
533	150
534	150
535	150
521	151
522	151
523	151
524	151
525	151
531	151
532	151
533	151
534	151
535	151
521	152
522	152
523	152
524	152
525	152
531	152
532	152
533	152
534	152
535	152
521	153
522	153
523	153
524	153
525	153
531	153
532	153
533	153
534	153
535	153
521	154
522	154
523	154
524	154
525	154
531	154
532	154
533	154
534	154
535	154
521	155
522	155
523	155
524	155
525	155
531	155
532	155
533	155
534	155
535	155
521	156
522	156
523	156
524	156
525	156
531	156
532	156
533	156
534	156
535	156
521	157
522	157
523	157
524	157
525	157
531	157
532	157
533	157
534	157
535	157
521	158
522	158
523	158
524	158
525	158
531	158
532	158
533	158
534	158
535	158
521	159
522	159
523	159
524	159
525	159
531	159
532	159
533	159
534	159
535	159
521	160
522	160
523	160
524	160
525	160
531	160
532	160
533	160
534	160
535	160
521	161
522	161
523	161
524	161
525	161
531	161
532	161
533	161
534	161
535	161
521	162
522	162
523	162
524	162
525	162
531	162
532	162
533	162
534	162
535	162
521	163
522	163
523	163
524	163
525	163
531	163
532	163
533	163
534	163
535	163
521	164
522	164
523	164
524	164
525	164
531	164
532	164
533	164
534	164
535	164
521	165
522	165
523	165
524	165
525	165
531	165
532	165
533	165
534	165
535	165
521	166
522	166
523	166
524	166
525	166
531	166
532	166
533	166
534	166
535	166
521	167
522	167
523	167
524	167
525	167
531	167
532	167
533	167
534	167
535	167
521	168
522	168
523	168
524	168
525	168
531	168
532	168
533	168
534	168
535	168
521	169
522	169
523	169
524	169
525	169
531	169
532	169
533	169
534	169
535	169
521	170
522	170
523	170
524	170
525	170
531	170
532	170
533	170
534	170
535	170
521	171
522	171
523	171
524	171
525	171
531	171
532	171
533	171
534	171
535	171
521	172
522	172
523	172
524	172
525	172
531	172
532	172
533	172
534	172
535	172
521	173
522	173
523	173
524	173
525	173
531	173
532	173
533	173
534	173
535	173
521	174
522	174
523	174
524	174
525	174
531	174
532	174
533	174
534	174
535	174
521	175
522	175
523	175
524	175
525	175
531	175
532	175
533	175
534	175
535	175
521	176
522	176
523	176
524	176
525	176
531	176
532	176
533	176
534	176
535	176
521	177
522	177
523	177
524	177
525	177
531	177
532	177
533	177
534	177
535	177
521	178
522	178
523	178
524	178
525	178
531	178
532	178
533	178
534	178
535	178
521	179
522	179
523	179
524	179
525	179
531	179
532	179
533	179
534	179
535	179
521	180
522	180
523	180
524	180
525	180
531	180
532	180
533	180
534	180
535	180
521	181
522	181
523	181
524	181
525	181
531	181
532	181
533	181
534	181
535	181
521	182
522	182
523	182
524	182
525	182
531	182
532	182
533	182
534	182
535	182
521	183
522	183
523	183
524	183
525	183
531	183
532	183
533	183
534	183
535	183
521	184
522	184
523	184
524	184
525	184
531	184
532	184
533	184
534	184
535	184
521	185
522	185
523	185
524	185
525	185
531	185
532	185
533	185
534	185
535	185
521	186
522	186
523	186
524	186
525	186
531	186
532	186
533	186
534	186
535	186
521	187
522	187
523	187
524	187
525	187
531	187
532	187
533	187
534	187
535	187
521	188
522	188
523	188
524	188
525	188
531	188
532	188
533	188
534	188
535	188
521	189
522	189
523	189
524	189
525	189
531	189
532	189
533	189
534	189
535	189
521	190
522	190
523	190
524	190
525	190
531	190
532	190
533	190
534	190
535	190
521	191
522	191
523	191
524	191
525	191
531	191
532	191
533	191
534	191
535	191
521	192
522	192
523	192
524	192
525	192
531	192
532	192
533	192
534	192
535	192
521	193
522	193
523	193
524	193
525	193
531	193
532	193
533	193
534	193
535	193
521	194
522	194
523	194
524	194
525	194
531	194
532	194
533	194
534	194
535	194
521	195
522	195
523	195
524	195
525	195
531	195
532	195
533	195
534	195
535	195
521	196
522	196
523	196
524	196
525	196
531	196
532	196
533	196
534	196
535	196
521	197
522	197
523	197
524	197
525	197
531	197
532	197
533	197
534	197
535	197
521	198
522	198
523	198
524	198
525	198
531	198
532	198
533	198
534	198
535	198
521	199
522	199
523	199
524	199
525	199
531	199
532	199
533	199
534	199
535	199
521	200
522	200
523	200
524	200
525	200
531	200
532	200
533	200
534	200
535	200
521	201
522	201
523	201
524	201
525	201
531	201
532	201
533	201
534	201
535	201
521	202
522	202
523	202
524	202
525	202
531	202
532	202
533	202
534	202
535	202
521	203
522	203
523	203
524	203
525	203
531	203
532	203
533	203
534	203
535	203
521	204
522	204
523	204
524	204
525	204
531	204
532	204
533	204
534	204
535	204
521	205
522	205
523	205
524	205
525	205
531	205
532	205
533	205
534	205
535	205
521	206
522	206
523	206
524	206
525	206
531	206
532	206
533	206
534	206
535	206
521	207
522	207
523	207
524	207
525	207
531	207
532	207
533	207
534	207
535	207
521	208
522	208
523	208
524	208
525	208
531	208
532	208
533	208
534	208
535	208
521	209
522	209
523	209
524	209
525	209
531	209
532	209
533	209
534	209
535	209
521	210
522	210
523	210
524	210
525	210
531	210
532	210
533	210
534	210
535	210
521	211
522	211
523	211
524	211
525	211
531	211
532	211
533	211
534	211
535	211
521	212
522	212
523	212
524	212
525	212
531	212
532	212
533	212
534	212
535	212
521	213
522	213
523	213
524	213
525	213
531	213
532	213
533	213
534	213
535	213
521	214
522	214
523	214
524	214
525	214
531	214
532	214
533	214
534	214
535	214
521	215
522	215
523	215
524	215
525	215
531	215
532	215
533	215
534	215
535	215
521	216
522	216
523	216
524	216
525	216
531	216
532	216
533	216
534	216
535	216
521	217
522	217
523	217
524	217
525	217
531	217
532	217
533	217
534	217
535	217
521	218
522	218
523	218
524	218
525	218
531	218
532	218
533	218
534	218
535	218
521	219
522	219
523	219
524	219
525	219
531	219
532	219
533	219
534	219
535	219
521	220
522	220
523	220
524	220
525	220
531	220
532	220
533	220
534	220
535	220
521	221
522	221
523	221
524	221
525	221
531	221
532	221
533	221
534	221
535	221
521	222
522	222
523	222
524	222
525	222
531	222
532	222
533	222
534	222
535	222
521	223
522	223
523	223
524	223
525	223
531	223
532	223
533	223
534	223
535	223
521	224
522	224
523	224
524	224
525	224
531	224
532	224
533	224
534	224
535	224
521	225
522	225
523	225
524	225
525	225
531	225
532	225
533	225
534	225
535	225
521	226
522	226
523	226
524	226
525	226
531	226
532	226
533	226
534	226
535	226
521	227
522	227
523	227
524	227
525	227
531	227
532	227
533	227
534	227
535	227
521	228
522	228
523	228
524	228
525	228
531	228
532	228
533	228
534	228
535	228
521	229
522	229
523	229
524	229
525	229
531	229
532	229
533	229
534	229
535	229
521	230
522	230
523	230
524	230
525	230
531	230
532	230
533	230
534	230
535	230
521	231
522	231
523	231
524	231
525	231
531	231
532	231
533	231
534	231
535	231
521	232
522	232
523	232
524	232
525	232
531	232
532	232
533	232
534	232
535	232
521	233
522	233
523	233
524	233
525	233
531	233
532	233
533	233
534	233
535	233
521	234
522	234
523	234
524	234
525	234
531	234
532	234
533	234
534	234
535	234
521	235
522	235
523	235
524	235
525	235
531	235
532	235
533	235
534	235
535	235
521	236
522	236
523	236
524	236
525	236
531	236
532	236
533	236
534	236
535	236
521	237
522	237
523	237
524	237
525	237
531	237
532	237
533	237
534	237
535	237
521	238
522	238
523	238
524	238
525	238
531	238
532	238
533	238
534	238
535	238
521	239
522	239
523	239
524	239
525	239
531	239
532	239
533	239
534	239
535	239
521	240
522	240
523	240
524	240
525	240
531	240
532	240
533	240
534	240
535	240
521	241
522	241
523	241
524	241
525	241
531	241
532	241
533	241
534	241
535	241
521	242
522	242
523	242
524	242
525	242
531	242
532	242
533	242
534	242
535	242
521	243
522	243
523	243
524	243
525	243
531	243
532	243
533	243
534	243
535	243
521	244
522	244
523	244
524	244
525	244
531	244
532	244
533	244
534	244
535	244
521	245
522	245
523	245
524	245
525	245
531	245
532	245
533	245
534	245
535	245
521	246
522	246
523	246
524	246
525	246
531	246
532	246
533	246
534	246
535	246
521	247
522	247
523	247
524	247
525	247
531	247
532	247
533	247
534	247
535	247
521	248
522	248
523	248
524	248
525	248
531	248
532	248
533	248
534	248
535	248
521	249
522	249
523	249
524	249
525	249
531	249
532	249
533	249
534	249
535	249
521	250
522	250
523	250
524	250
525	250
531	250
532	250
533	250
534	250
535	250
521	251
522	251
523	251
524	251
525	251
531	251
532	251
533	251
534	251
535	251
521	252
522	252
523	252
524	252
525	252
531	252
532	252
533	252
534	252
535	252
521	253
522	253
523	253
524	253
525	253
531	253
532	253
533	253
534	253
535	253
521	254
522	254
523	254
524	254
525	254
531	254
532	254
533	254
534	254
535	254
521	255
522	255
523	255
524	255
525	255
531	255
532	255
533	255
534	255
535	255
521	256
522	256
523	256
524	256
525	256
531	256
532	256
533	256
534	256
535	256
521	257
522	257
523	257
524	257
525	257
531	257
532	257
533	257
534	257
535	257
521	258
522	258
523	258
524	258
525	258
531	258
532	258
533	258
534	258
535	258
521	259
522	259
523	259
524	259
525	259
531	259
532	259
533	259
534	259
535	259
521	260
522	260
523	260
524	260
525	260
531	260
532	260
533	260
534	260
535	260
521	261
522	261
523	261
524	261
525	261
531	261
532	261
533	261
534	261
535	261
521	262
522	262
523	262
524	262
525	262
531	262
532	262
533	262
534	262
535	262
521	263
522	263
523	263
524	263
525	263
531	263
532	263
533	263
534	263
535	263
521	264
522	264
523	264
524	264
525	264
531	264
532	264
533	264
534	264
535	264
521	265
522	265
523	265
524	265
525	265
531	265
532	265
533	265
534	265
535	265
521	266
522	266
523	266
524	266
525	266
531	266
532	266
533	266
534	266
535	266
521	267
522	267
523	267
524	267
525	267
531	267
532	267
533	267
534	267
535	267
521	268
522	268
523	268
524	268
525	268
531	268
532	268
533	268
534	268
535	268
521	269
522	269
523	269
524	269
525	269
531	269
532	269
533	269
534	269
535	269
521	270
522	270
523	270
524	270
525	270
531	270
532	270
533	270
534	270
535	270
521	271
522	271
523	271
524	271
525	271
531	271
532	271
533	271
534	271
535	271
521	272
522	272
523	272
524	272
525	272
531	272
532	272
533	272
534	272
535	272
521	273
522	273
523	273
524	273
525	273
531	273
532	273
533	273
534	273
535	273
521	274
522	274
523	274
524	274
525	274
531	274
532	274
533	274
534	274
535	274
521	275
522	275
523	275
524	275
525	275
531	275
532	275
533	275
534	275
535	275
521	276
522	276
523	276
524	276
525	276
531	276
532	276
533	276
534	276
535	276
521	277
522	277
523	277
524	277
525	277
531	277
532	277
533	277
534	277
535	277
521	278
522	278
523	278
524	278
525	278
531	278
532	278
533	278
534	278
535	278
521	279
522	279
523	279
524	279
525	279
531	279
532	279
533	279
534	279
535	279
521	280
522	280
523	280
524	280
525	280
531	280
532	280
533	280
534	280
535	280
521	281
522	281
523	281
524	281
525	281
531	281
532	281
533	281
534	281
535	281
521	282
522	282
523	282
524	282
525	282
531	282
532	282
533	282
534	282
535	282
521	283
522	283
523	283
524	283
525	283
531	283
532	283
533	283
534	283
535	283
521	284
522	284
523	284
524	284
525	284
531	284
532	284
533	284
534	284
535	284
521	285
522	285
523	285
524	285
525	285
531	285
532	285
533	285
534	285
535	285
521	286
522	286
523	286
524	286
525	286
531	286
532	286
533	286
534	286
535	286
521	287
522	287
523	287
524	287
525	287
531	287
532	287
533	287
534	287
535	287
521	288
522	288
523	288
524	288
525	288
531	288
532	288
533	288
534	288
535	288
521	289
522	289
523	289
524	289
525	289
531	289
532	289
533	289
534	289
535	289
521	290
522	290
523	290
524	290
525	290
531	290
532	290
533	290
534	290
535	290
521	291
522	291
523	291
524	291
525	291
531	291
532	291
533	291
534	291
535	291
521	292
522	292
523	292
524	292
525	292
531	292
532	292
533	292
534	292
535	292
521	293
522	293
523	293
524	293
525	293
531	293
532	293
533	293
534	293
535	293
521	294
522	294
523	294
524	294
525	294
531	294
532	294
533	294
534	294
535	294
521	295
522	295
523	295
524	295
525	295
531	295
532	295
533	295
534	295
535	295
521	296
522	296
523	296
524	296
525	296
531	296
532	296
533	296
534	296
535	296
521	297
522	297
523	297
524	297
525	297
531	297
532	297
533	297
534	297
535	297
521	298
522	298
523	298
524	298
525	298
531	298
532	298
533	298
534	298
535	298
521	299
522	299
523	299
524	299
525	299
531	299
532	299
533	299
534	299
535	299
521	300
522	300
523	300
524	300
525	300
531	300
532	300
533	300
534	300
535	300
521	301
522	301
523	301
524	301
525	301
531	301
532	301
533	301
534	301
535	301
521	302
522	302
523	302
524	302
525	302
531	302
532	302
533	302
534	302
535	302
521	303
522	303
523	303
524	303
525	303
531	303
532	303
533	303
534	303
535	303
521	304
522	304
523	304
524	304
525	304
531	304
532	304
533	304
534	304
535	304
521	305
522	305
523	305
524	305
525	305
531	305
532	305
533	305
534	305
535	305
521	306
522	306
523	306
524	306
525	306
531	306
532	306
533	306
534	306
535	306
521	307
522	307
523	307
524	307
525	307
531	307
532	307
533	307
534	307
535	307
521	308
522	308
523	308
524	308
525	308
531	308
532	308
533	308
534	308
535	308
521	309
522	309
523	309
524	309
525	309
531	309
532	309
533	309
534	309
535	309
521	310
522	310
523	310
524	310
525	310
531	310
532	310
533	310
534	310
535	310
521	311
522	311
523	311
524	311
525	311
531	311
532	311
533	311
534	311
535	311
521	312
522	312
523	312
524	312
525	312
531	312
532	312
533	312
534	312
535	312
521	313
522	313
523	313
524	313
525	313
531	313
532	313
533	313
534	313
535	313
521	314
522	314
523	314
524	314
525	314
531	314
532	314
533	314
534	314
535	314
521	315
522	315
523	315
524	315
525	315
531	315
532	315
533	315
534	315
535	315
521	316
522	316
523	316
524	316
525	316
531	316
532	316
533	316
534	316
535	316
521	317
522	317
523	317
524	317
525	317
531	317
532	317
533	317
534	317
535	317
521	318
522	318
523	318
524	318
525	318
531	318
532	318
533	318
534	318
535	318
521	319
522	319
523	319
524	319
525	319
531	319
532	319
533	319
534	319
535	319
521	320
522	320
523	320
524	320
525	320
531	320
532	320
533	320
534	320
535	320
521	321
522	321
523	321
524	321
525	321
531	321
532	321
533	321
534	321
535	321
521	322
522	322
523	322
524	322
525	322
531	322
532	322
533	322
534	322
535	322
521	323
522	323
523	323
524	323
525	323
531	323
532	323
533	323
534	323
535	323
521	324
522	324
523	324
524	324
525	324
531	324
532	324
533	324
534	324
535	324
521	325
522	325
523	325
524	325
525	325
531	325
532	325
533	325
534	325
535	325
521	326
522	326
523	326
524	326
525	326
531	326
532	326
533	326
534	326
535	326
521	327
522	327
523	327
524	327
525	327
531	327
532	327
533	327
534	327
535	327
521	328
522	328
523	328
524	328
525	328
531	328
532	328
533	328
534	328
535	328
521	329
522	329
523	329
524	329
525	329
531	329
532	329
533	329
534	329
535	329
521	330
522	330
523	330
524	330
525	330
531	330
532	330
533	330
534	330
535	330
521	331
522	331
523	331
524	331
525	331
531	331
532	331
533	331
534	331
535	331
521	332
522	332
523	332
524	332
525	332
531	332
532	332
533	332
534	332
535	332
521	333
522	333
523	333
524	333
525	333
531	333
532	333
533	333
534	333
535	333
521	334
522	334
523	334
524	334
525	334
531	334
532	334
533	334
534	334
535	334
521	335
522	335
523	335
524	335
525	335
531	335
532	335
533	335
534	335
535	335
521	336
522	336
523	336
524	336
525	336
531	336
532	336
533	336
534	336
535	336
521	337
522	337
523	337
524	337
525	337
531	337
532	337
533	337
534	337
535	337
521	338
522	338
523	338
524	338
525	338
531	338
532	338
533	338
534	338
535	338
521	339
522	339
523	339
524	339
525	339
531	339
532	339
533	339
534	339
535	339
521	340
522	340
523	340
524	340
525	340
531	340
532	340
533	340
534	340
535	340
521	341
522	341
523	341
524	341
525	341
531	341
532	341
533	341
534	341
535	341
521	342
522	342
523	342
524	342
525	342
531	342
532	342
533	342
534	342
535	342
521	343
522	343
523	343
524	343
525	343
531	343
532	343
533	343
534	343
535	343
521	344
522	344
523	344
524	344
525	344
531	344
532	344
533	344
534	344
535	344
521	345
522	345
523	345
524	345
525	345
531	345
532	345
533	345
534	345
535	345
521	346
522	346
523	346
524	346
525	346
531	346
532	346
533	346
534	346
535	346
521	347
522	347
523	347
524	347
525	347
531	347
532	347
533	347
534	347
535	347
521	348
522	348
523	348
524	348
525	348
531	348
532	348
533	348
534	348
535	348
521	349
522	349
523	349
524	349
525	349
531	349
532	349
533	349
534	349
535	349
